PATH:
/iclock/cdata?SN=MED7254500084&table=ATTLOG&Stamp=9999

HEADERS:
Host: 10.10.250.2:8081
User-Agent: iClock Proxy/1.09
Connection: close
Accept: */*
Content-Type: text/plain
Content-Length: 1960


BODY:
20304	2026-07-28 22:20:38	0	15	0	0	0	0	0	0	3054
20471	2026-07-28 22:20:48	0	15	0	0	0	0	0	0	3055
20588	2026-07-28 22:56:01	0	1	0	0	0	0	0	0	3056
20494	2026-07-29 06:40:44	0	15	0	0	0	0	0	0	3057
25305	2026-07-29 07:02:31	0	1	0	0	0	0	0	0	3058
20481	2026-07-29 07:02:49	0	1	0	0	0	0	0	0	3059
29001	2026-07-29 07:10:20	0	1	0	0	0	0	0	0	3060
2206721	2026-07-29 07:10:28	0	1	0	0	0	0	0	0	3061
20417	2026-07-29 07:21:48	0	15	0	0	0	0	0	0	3062
20458	2026-07-29 07:29:19	0	15	0	0	0	0	0	0	3063
20474	2026-07-29 07:29:27	0	15	0	0	0	0	0	0	3064
20318	2026-07-29 07:54:52	0	15	0	0	0	0	0	0	3065
24043	2026-07-29 07:56:06	0	15	0	0	0	0	0	0	3066
20590	2026-07-29 08:01:17	0	15	0	0	0	0	0	0	3067
20410	2026-07-29 08:03:02	0	15	0	0	0	0	0	0	3068
20054	2026-07-29 08:05:38	0	15	0	0	0	0	0	0	3069
20359	2026-07-29 08:05:45	0	15	0	0	0	0	0	0	3070
20027	2026-07-29 08:06:40	0	15	0	0	0	0	0	0	3071
20023	2026-07-29 08:07:02	0	1	0	0	0	0	0	0	3072
20002	2026-07-29 08:07:33	0	15	0	0	0	0	0	0	3073
24017	2026-07-29 08:07:37	0	15	0	0	0	0	0	0	3074
20594	2026-07-29 08:08:19	0	1	0	0	0	0	0	0	3075
20520	2026-07-29 08:10:17	0	15	0	0	0	0	0	0	3076
20588	2026-07-29 08:11:03	0	15	0	0	0	0	0	0	3077
20369	2026-07-29 08:12:47	0	15	0	0	0	0	0	0	3078
20313	2026-07-29 08:13:17	0	15	0	0	0	0	0	0	3079
20304	2026-07-29 08:13:47	0	15	0	0	0	0	0	0	3080
20307	2026-07-29 08:14:10	0	1	0	0	0	0	0	0	3081
20302	2026-07-29 08:14:14	0	1	0	0	0	0	0	0	3082
20399	2026-07-29 08:14:30	0	15	0	0	0	0	0	0	3083
20364	2026-07-29 08:14:35	0	15	0	0	0	0	0	0	3084
20507	2026-07-29 08:14:43	0	15	0	0	0	0	0	0	3085
20568	2026-07-29 08:14:56	0	15	0	0	0	0	0	0	3086
20020	2026-07-29 08:17:26	0	15	0	0	0	0	0	0	3087
20578	2026-07-29 08:22:03	0	1	0	0	0	0	0	0	3088
20013	2026-07-29 08:24:00	0	15	0	0	0	0	0	0	3089
20579	2026-07-29 08:25:19	0	15	0	0	0	0	0	0	3090
20590	2026-07-29 08:27:45	0	15	0	0	0	0	0	0	3091
20511	2026-07-29 08:28:12	0	15	0	0	0	0	0	0	3092
20551	2026-07-29 08:30:03	0	15	0	0	0	0	0	0	3093
24026	2026-07-29 08:41:44	0	15	0	0	0	0	0	0	3094
